cardName,setName,foil,qtyOwned,buyPrice,sellPrice,buyMerchant,sellMerchant,buyQty,sellQty,spread
Hired Giant,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Hoodwink,Mercadian Masques,0,4,0.02,0.2,abugames,tcgplayer,50,,%
Horned Troll,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Howling Wolf,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Hunted Wumpus,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Ignoble Soldier,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Indentured Djinn,Mercadian Masques,0,1,0.06,0.31,cardkingdom,tcgplayer,1,,%
Instigator,Mercadian Masques,0,2,0.1,0.33,magicdotcards,tcgplayer,,,%
Insubordination,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Intimidation,Mercadian Masques,0,1,,0.22,,tcgplayer,,,%
Invigorate,Mercadian Masques,0,4,0.25,0.8,magicdotcards,tcgplayer,,,%
Inviolability,Mercadian Masques,0,3,0.05,0.19,magicdotcards,tcgplayer,,,%
Iron Lance,Mercadian Masques,0,1,,0.19,,tcgplayer,,,%
Ivory Mask,Mercadian Masques,0,1,0.5,0.75,magicdotcards,tcgplayer,,,%
Jeweled Torque,Mercadian Masques,0,1,,0.19,,tcgplayer,,,%
Jhovall Queen,Mercadian Masques,0,1,0.05,0.43,cardkingdom,tcgplayer,5,,%
Jhovall Rider,Mercadian Masques,0,1,0.1,0.19,magicdotcards,tcgplayer,,,%
Kris Mage,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Kyren Archive,Mercadian Masques,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Kyren Glider,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Kyren Legate,Mercadian Masques,0,2,,0.2,,tcgplayer,,,%
Kyren Negotiations,Mercadian Masques,0,1,,0.22,,tcgplayer,,,%
Kyren Sniper,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Kyren Toy,Mercadian Masques,0,1,0.1,0.38,magicdotcards,tcgplayer,,,%
Land Grant,Mercadian Masques,0,4,0.06,0.29,cardkingdom,tcgplayer,3,,%
Larceny,Mercadian Masques,0,1,0.06,0.2,cardkingdom,tcgplayer,8,,%
Last Breath,Mercadian Masques,0,2,0.02,0.25,abugames,tcgplayer,99,,%
Ley Line,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Lightning Hounds,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Lumbering Satyr,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Lunge,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Lure,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Maggot Therapy,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Magistrate's Veto,Mercadian Masques,0,1,0.02,0.21,abugames,tcgplayer,99,,%
Mercadia's Downfall,Mercadian Masques,0,1,,0.19,,tcgplayer,,,%
Mercadian Bazaar,Mercadian Masques,0,1,0.02,0.32,abugames,tcgplayer,99,,%
Midnight Ritual,Mercadian Masques,0,1,0.1,0.33,magicdotcards,tcgplayer,,,%
Misdirection,Mercadian Masques,0,1,2,4.97,magicdotcards,tcgplayer,,,%
Misshapen Fiend,Mercadian Masques,0,3,,0.17,,tcgplayer,,,%
Misstep,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Molting Harpy,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Moment of Silence,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Moonlit Wake,Mercadian Masques,0,1,0.06,0.24,cardkingdom,tcgplayer,2,,%
Muzzle,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Natural Affinity,Mercadian Masques,0,1,0.25,0.42,magicdotcards,tcgplayer,,,%
Nether Spirit,Mercadian Masques,0,1,1.5,2.47,magicdotcards,tcgplayer,,,%
Nightwind Glider,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Noble Purpose,Mercadian Masques,0,2,0.25,0.34,magicdotcards,tcgplayer,,,%
Ogre Taskmaster,Mercadian Masques,0,1,,0.19,,tcgplayer,,,%
Orim's Cure,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Panacea,Mercadian Masques,0,1,,0.19,,tcgplayer,,,%
Pangosaur,Mercadian Masques,0,2,0.1,0.34,magicdotcards,tcgplayer,,,%
Peat Bog,Mercadian Masques,0,2,0.06,0.17,cardkingdom,tcgplayer,24,,%
Pious Warrior,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Port Inspector,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Power Matrix,Mercadian Masques,0,1,0.75,1.46,adventureson,tcgplayer,1,,%
Pretender's Claim,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Primeval Shambler,Mercadian Masques,0,1,,0.19,,tcgplayer,,,%
Puffer Extract,Mercadian Masques,0,2,,0.2,,tcgplayer,,,%
Pulverize,Mercadian Masques,0,1,0.5,0.54,magicdotcards,tcgplayer,,,%
Puppet's Verdict,Mercadian Masques,0,1,1.5,1.57,magicdotcards,tcgplayer,,,%
Putrefaction,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Quagmire Lamprey,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Ramosian Captain,Mercadian Masques,0,1,,0.21,,tcgplayer,,,%
Ramosian Commander,Mercadian Masques,0,1,,0.21,,tcgplayer,,,%
Ramosian Lieutenant,Mercadian Masques,0,4,,0.19,,tcgplayer,,,%
Ramosian Rally,Mercadian Masques,0,4,0.02,0.19,abugames,tcgplayer,20,,%
Ramosian Sergeant,Mercadian Masques,0,4,,0.18,,tcgplayer,,,%
Ramosian Sky Marshal,Mercadian Masques,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Rampart Crawler,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Rappelling Scouts,Mercadian Masques,0,1,0.1,0.33,magicdotcards,tcgplayer,,,%
Remote Farm,Mercadian Masques,0,5,0.06,0.17,cardkingdom,tcgplayer,4,,%
Renounce,Mercadian Masques,0,1,,0.23,,tcgplayer,,,%
Revered Elder,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Reverent Mantra,Mercadian Masques,0,1,0.14,0.42,adventureson,tcgplayer,3,,%
Revive,Mercadian Masques,0,1,,0.22,,tcgplayer,,,%
Righteous Aura,Mercadian Masques,0,1,0.02,0.22,abugames,tcgplayer,50,,%
Righteous Indignation,Mercadian Masques,0,2,,0.19,,tcgplayer,,,%
Rishadan Airship,Mercadian Masques,0,3,,0.18,,tcgplayer,,,%
Rishadan Cutpurse,Mercadian Masques,0,4,,0.18,,tcgplayer,,,%
Rishadan Footpad,Mercadian Masques,0,2,0.06,0.32,cardkingdom,tcgplayer,4,,%
Rishadan Pawnshop,Mercadian Masques,0,1,0.1,0.33,magicdotcards,tcgplayer,,,%
Rishadan Port,Mercadian Masques,0,1,68.72,114.54,isleofcards,isleofcards,6,2,%
Robber Fly,Mercadian Masques,0,1,,0.21,,tcgplayer,,,%
Rock Badger,Mercadian Masques,0,1,,0.19,,tcgplayer,,,%
Rouse,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Rushwood Dryad,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Rushwood Elemental,Mercadian Masques,0,1,0.5,0.88,adventureson,tcgplayer,3,,%
Rushwood Grove,Mercadian Masques,0,1,0.07,0.27,cardkingdom,tcgplayer,6,,%
Rushwood Herbalist,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Rushwood Legate,Mercadian Masques,0,2,,0.22,,tcgplayer,,,%
Saber Ants,Mercadian Masques,0,1,0.06,0.28,cardkingdom,tcgplayer,8,,%
Sacred Prey,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Sailmonger,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Sandstone Needle,Mercadian Masques,0,6,0.05,0.2,cardkingdom,tcgplayer,9,,%
Saprazzan Bailiff,Mercadian Masques,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Saprazzan Breaker,Mercadian Masques,0,2,,0.19,,tcgplayer,,,%
Saprazzan Cove,Mercadian Masques,0,1,0.06,0.36,cardkingdom,tcgplayer,10,,%
Saprazzan Legate,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Saprazzan Outrigger,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Saprazzan Raider,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Saprazzan Skerry,Mercadian Masques,0,5,0.02,0.19,abugames,tcgplayer,99,,%
Scandalmonger,Mercadian Masques,0,2,,0.2,,tcgplayer,,,%
Security Detail,Mercadian Masques,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Sever Soul,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Shock Troops,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Shoving Match,Mercadian Masques,0,2,,0.19,,tcgplayer,,,%
Silverglade Elemental,Mercadian Masques,0,4,,0.18,,tcgplayer,,,%
Silverglade Pathfinder,Mercadian Masques,0,1,,0.22,,tcgplayer,,,%
Sizzle,Mercadian Masques,0,3,0.02,0.18,abugames,tcgplayer,50,,%
Skulking Fugitive,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Skull of Ramos,Mercadian Masques,0,1,0.25,0.7,cardkingdom,tcgplayer,10,,%
Snake Pit,Mercadian Masques,0,1,0.1,0.25,magicdotcards,tcgplayer,,,%
Snorting Gahr,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Snuff Out,Mercadian Masques,0,4,0.05,0.29,magicdotcards,tcgplayer,,,%
Soothing Balm,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Soothsaying,Mercadian Masques,0,2,0.5,1.61,magicdotcards,tcgplayer,,,%
Soul Channeling,Mercadian Masques,0,3,,0.17,,tcgplayer,,,%
Specter's Wail,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Spidersilk Armor,Mercadian Masques,0,3,0.39,0.9,abugames,tcgplayer,10,,%
Squall,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Squallmonger,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Stamina,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Statecraft,Mercadian Masques,0,1,1.6,3.99,cardkingdom,tcgplayer,12,,%
Steadfast Guard,Mercadian Masques,0,2,,0.17,,tcgplayer,,,%
Stinging Barrier,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Stone Rain,Mercadian Masques,0,4,0.01,0.17,magicdotcards,tcgplayer,,,%
Story Circle,Mercadian Masques,0,2,0.5,0.68,magicdotcards,tcgplayer,,,%
Strongarm Thug,Mercadian Masques,0,2,,0.21,,tcgplayer,,,%
Subterranean Hangar,Mercadian Masques,0,1,0.06,0.29,cardkingdom,tcgplayer,8,,%
Sustenance,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Task Force,Mercadian Masques,0,2,,0.19,,tcgplayer,,,%
Tectonic Break,Mercadian Masques,0,1,0.18,0.45,abugames,tcgplayer,8,,%
Territorial Dispute,Mercadian Masques,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Thermal Glider,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Thunderclap,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
Thwart,Mercadian Masques,0,1,0.25,0.77,magicdotcards,tcgplayer,,,%
Tidal Bore,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Tiger Claws,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Timid Drake,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Tonic Peddler,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Tower of the Magistrate,Mercadian Masques,0,2,2,2.85,magicdotcards,tcgplayer,,,%
Toymaker,Mercadian Masques,0,1,,0.19,,tcgplayer,,,%
Trade Routes,Mercadian Masques,0,1,0.1,0.44,magicdotcards,tcgplayer,,,%
Tranquility,Mercadian Masques,0,2,,0.17,,tcgplayer,,,%
Trap Runner,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Tremor,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Undertaker,Mercadian Masques,0,4,,0.18,,tcgplayer,,,%
Unmask,Mercadian Masques,0,1,5,4.54,cardkingdom,tcgplayer,16,,%
Uphill Battle,Mercadian Masques,0,1,,0.22,,tcgplayer,,,%
Vendetta,Mercadian Masques,0,4,,0.19,,tcgplayer,,,%
Venomous Breath,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Venomous Dragonfly,Mercadian Masques,0,4,,0.17,,tcgplayer,,,%
Vernal Equinox,Mercadian Masques,0,1,0.1,0.38,magicdotcards,tcgplayer,,,%
Vine Dryad,Mercadian Masques,0,4,0.25,0.52,magicdotcards,tcgplayer,,,%
Volcanic Wind,Mercadian Masques,0,1,,0.19,,tcgplayer,,,%
Wall of Distortion,Mercadian Masques,0,4,,0.16,,tcgplayer,,,%
War Cadence,Mercadian Masques,0,2,,0.19,,tcgplayer,,,%
War Tax,Mercadian Masques,0,1,0.05,0.39,cardkingdom,tcgplayer,7,,%
Warmonger,Mercadian Masques,0,1,,0.2,,tcgplayer,,,%
Warpath,Mercadian Masques,0,2,,0.19,,tcgplayer,,,%
Waterfront Bouncer,Mercadian Masques,0,2,0.03,0.19,abugames,tcgplayer,30,,%
Wild Jhovall,Mercadian Masques,0,2,,0.16,,tcgplayer,,,%
Wishmonger,Mercadian Masques,0,2,,0.2,,tcgplayer,,,%
Word of Blasting,Mercadian Masques,0,1,,0.19,,tcgplayer,,,%
Afterlife,Mirage,0,2,,0.2,,tcgplayer,,,%
Aleatory,Mirage,0,1,,0.22,,tcgplayer,,,%
Amulet of Unmaking,Mirage,0,1,0.12,0.37,abugames,tcgplayer,20,,%
Armor of Thorns,Mirage,0,2,,0.16,,tcgplayer,,,%
Armorer Guildmage,Mirage,0,1,,0.16,,tcgplayer,,,%
Azimaet Drake,Mirage,0,1,,0.17,,tcgplayer,,,%
Bay Falcon,Mirage,0,1,,0.17,,tcgplayer,,,%
Blighted Shaman,Mirage,0,1,,0.19,,tcgplayer,,,%
Blistering Barrier,Mirage,0,2,,0.16,,tcgplayer,,,%
Bone Harvest,Mirage,0,1,,0.17,,tcgplayer,,,%
Bone Mask,Mirage,0,1,0.12,0.35,abugames,tcgplayer,20,,%
Breathstealer,Mirage,0,2,,0.17,,tcgplayer,,,%
Builder's Bane,Mirage,0,2,,0.16,,tcgplayer,,,%
Burning Shield Askari,Mirage,0,2,,0.16,,tcgplayer,,,%
Celestial Dawn,Mirage,0,1,0.25,0.82,magicdotcards,tcgplayer,,,%
Choking Sands,Mirage,0,1,0.25,0.47,adventureson,tcgplayer,93,,%
Cloak of Invisibility,Mirage,0,2,,0.15,,tcgplayer,,,%
Coral Fighters,Mirage,0,1,,0.18,,tcgplayer,,,%
Crystal Vein,Mirage,0,1,0.1,0.4,magicdotcards,tcgplayer,,,%
Dark Banishing,Mirage,0,1,,0.17,,tcgplayer,,,%
Dark Ritual,Mirage,0,1,0.5,0.65,magicdotcards,tcgplayer,,,%
Dazzling Beauty,Mirage,0,1,,0.16,,tcgplayer,,,%
Delirium,Mirage,0,1,,0.28,,tcgplayer,,,%
Disempower,Mirage,0,2,,0.16,,tcgplayer,,,%
Disenchant,Mirage,0,1,0.01,0.19,magicdotcards,tcgplayer,,,%
Divine Offering,Mirage,0,1,,0.18,,tcgplayer,,,%
Drain Life,Mirage,0,1,,0.19,,tcgplayer,,,%
Dream Fighter,Mirage,0,1,,0.17,,tcgplayer,,,%
Ebony Charm,Mirage,0,1,,0.18,,tcgplayer,,,%
Ekundu Griffin,Mirage,0,2,,0.17,,tcgplayer,,,%
Enfeeblement,Mirage,0,2,,0.16,,tcgplayer,,,%
Enlightened Tutor,Mirage,0,4,6,11.99,magicdotcards,isleofcards,,6,%
Fallow Earth,Mirage,0,1,,0.2,,tcgplayer,,,%
Favorable Destiny,Mirage,0,1,0.06,0.2,cardkingdom,tcgplayer,1,,%
Femeref Healer,Mirage,0,1,,0.16,,tcgplayer,,,%
Femeref Knight,Mirage,0,1,,0.16,,tcgplayer,,,%
Fetid Horror,Mirage,0,1,,0.16,,tcgplayer,,,%
Final Fortune,Mirage,0,1,0.5,1.04,magicdotcards,tcgplayer,,,%
Firebreathing,Mirage,0,1,,0.15,,tcgplayer,,,%
Flare,Mirage,0,1,,0.16,,tcgplayer,,,%
Fog,Mirage,0,1,0.02,0.18,abugames,tcgplayer,50,,%
Frenetic Efreet,Mirage,0,1,0.25,0.36,magicdotcards,tcgplayer,,,%
Gibbering Hyenas,Mirage,0,3,,0.16,,tcgplayer,,,%
Goblin Elite Infantry,Mirage,0,1,,0.17,,tcgplayer,,,%
Granger Guildmage,Mirage,0,1,,0.16,,tcgplayer,,,%
Grasslands,Mirage,0,1,0.1,0.44,magicdotcards,tcgplayer,,,%
Grave Servitude,Mirage,0,2,,0.16,,tcgplayer,,,%
Gravebane Zombie,Mirage,0,1,,0.16,,tcgplayer,,,%
Hazerider Drake,Mirage,0,1,,0.19,,tcgplayer,,,%
Horrible Hordes,Mirage,0,1,,0.18,,tcgplayer,,,%
Jolrael's Centaur,Mirage,0,1,,0.16,,tcgplayer,,,%
Jolt,Mirage,0,1,,0.17,,tcgplayer,,,%
Jungle Wurm,Mirage,0,1,,0.16,,tcgplayer,,,%
Kaervek's Torch,Mirage,0,1,0.06,0.21,cardkingdom,tcgplayer,21,,%
Kukemssa Pirates,Mirage,0,1,0.12,0.42,abugames,tcgplayer,20,,%
Leering Gargoyle,Mirage,0,1,0.12,0.35,abugames,tcgplayer,20,,%
Lightning Reflexes,Mirage,0,1,,0.15,,tcgplayer,,,%
Mangara's Equity,Mirage,0,1,,0.19,,tcgplayer,,,%
Marble Diamond,Mirage,0,1,0.05,0.23,magicdotcards,tcgplayer,,,%
Memory Lapse,Mirage,0,1,,0.18,,tcgplayer,,,%
Merfolk Raiders,Mirage,0,1,,0.17,,tcgplayer,,,%
Mtenda Lion,Mirage,0,1,,0.16,,tcgplayer,,,%
Pacifism,Mirage,0,2,,0.17,,tcgplayer,,,%
Patagia Golem,Mirage,0,1,,0.19,,tcgplayer,,,%
Phyrexian Dreadnought,Mirage,0,1,13,16.43,cardkingdom,isleofcards,16,1,%
Purraj of Urborg,Mirage,0,1,0.25,0.37,magicdotcards,tcgplayer,,,%
Pyric Salamander,Mirage,0,1,,0.16,,tcgplayer,,,%
Raging Spirit,Mirage,0,1,,0.16,,tcgplayer,,,%
Razor Pendulum,Mirage,0,1,0.12,0.36,abugames,tcgplayer,20,,%
Restless Dead,Mirage,0,1,,0.16,,tcgplayer,,,%
Sandbar Crocodile,Mirage,0,3,,0.16,,tcgplayer,,,%
Searing Spear Askari,Mirage,0,2,,0.16,,tcgplayer,,,%
Seedling Charm,Mirage,0,1,,0.17,,tcgplayer,,,%
Serene Heart,Mirage,0,2,0.02,0.15,abugames,tcgplayer,50,,%
Sewer Rats,Mirage,0,1,,0.16,,tcgplayer,,,%
Shadow Guildmage,Mirage,0,1,,0.16,,tcgplayer,,,%
Soulshriek,Mirage,0,2,,0.15,,tcgplayer,,,%
Spatial Binding,Mirage,0,1,,0.18,,tcgplayer,,,%
Stalking Tiger,Mirage,0,1,,0.16,,tcgplayer,,,%
Stone Rain,Mirage,0,1,0.06,0.19,abugames,tcgplayer,30,,%
Stupor,Mirage,0,1,0.05,0.31,magicdotcards,tcgplayer,,,%
Teferi's Curse,Mirage,0,2,,0.17,,tcgplayer,,,%
Teferi's Drake,Mirage,0,2,,0.16,,tcgplayer,,,%
Teferi's Isle,Mirage,0,2,0.5,0.89,magicdotcards,tcgplayer,,,%
Teremko Griffin,Mirage,0,2,,0.17,,tcgplayer,,,%
Thirst,Mirage,0,1,,0.16,,tcgplayer,,,%
Tidal Wave,Mirage,0,1,,0.2,,tcgplayer,,,%
Tranquil Domain,Mirage,0,2,,0.16,,tcgplayer,,,%
Tropical Storm,Mirage,0,1,,0.19,,tcgplayer,,,%
Unerring Sling,Mirage,0,1,,0.18,,tcgplayer,,,%
Unseen Walker,Mirage,0,1,,0.2,,tcgplayer,,,%
Vaporous Djinn,Mirage,0,1,,0.19,,tcgplayer,,,%
Viashino Warrior,Mirage,0,2,,0.17,,tcgplayer,,,%
Wall of Roots,Mirage,0,1,0.3,1.49,abugames,tcgplayer,15,,%
Ward of Lights,Mirage,0,1,,0.17,,tcgplayer,,,%
Wild Elephant,Mirage,0,1,,0.16,,tcgplayer,,,%
Withering Boon,Mirage,0,3,0.12,0.48,abugames,tcgplayer,15,,%
Worldly Tutor,Mirage,0,1,4,6.86,cardkingdom,tcgplayer,20,,%
Zhalfirin Knight,Mirage,0,1,,0.16,,tcgplayer,,,%
Extraplanar Lens,Mirrodin,0,1,7.62,13.66,abugames,isleofcards,16,11,%
Glimmervoid,Mirrodin,0,1,23.53,32.02,isleofcards,isleofcards,8,4,%
Mesmeric Orb,Mirrodin,0,1,7,11.92,cardkingdom,tcgplayer,24,,%
Oblivion Stone,Mirrodin,0,1,19.44,26.45,isleofcards,isleofcards,9,2,%
Tooth and Nail,Mirrodin,0,1,12.37,22.02,abugames,tcgplayer,16,,%
Black Sun's Zenith,Mirrodin Besieged,0,9,1.14,1.76,isleofcards,isleofcards,10,1,%
Blue Sun's Zenith,Mirrodin Besieged,0,4,0.25,0.93,magicdotcards,isleofcards,,10,%
Consecrated Sphinx,Mirrodin Besieged,0,3,14.71,21.02,isleofcards,isleofcards,2,8,%
Contested War Zone,Mirrodin Besieged,0,8,0.25,0.43,magicdotcards,isleofcards,,8,%
Creeping Corrosion,Mirrodin Besieged,0,8,1.23,2.09,abugames,isleofcards,20,1,%
Darksteel Plate,Mirrodin Besieged,0,1,5,7.38,cardkingdom,isleofcards,25,4,%
Decimator Web,Mirrodin Besieged,0,8,0.25,0.32,magicdotcards,tcgplayer,,,%
Distant Memories,Mirrodin Besieged,0,11,0.1,0.27,magicdotcards,tcgplayer,,,%
Galvanoth,Mirrodin Besieged,0,10,0.1,0.29,magicdotcards,tcgplayer,,,%
"Glissa, the Traitor",Mirrodin Besieged,0,1,1.6,2.96,abugames,tcgplayer,16,,%
Hellkite Igniter,Mirrodin Besieged,0,9,0.1,0.35,magicdotcards,isleofcards,,12,%
Hero of Bladehold,Mirrodin Besieged,0,1,5.47,7.94,isleofcards,isleofcards,10,1,%
Hero of Oxid Ridge,Mirrodin Besieged,0,11,0.5,0.98,magicdotcards,tcgplayer,,,%
Inkmoth Nexus,Mirrodin Besieged,0,2,18,26.48,magicdotcards,isleofcards,,1,%
Knowledge Pool,Mirrodin Besieged,0,7,0.1,0.29,magicdotcards,isleofcards,,8,%
Magnetic Mine,Mirrodin Besieged,0,11,0.1,0.35,magicdotcards,tcgplayer,,,%
Mirran Crusader,Mirrodin Besieged,0,4,1,1.56,magicdotcards,tcgplayer,,,%
Mirrorworks,Mirrodin Besieged,0,8,0.5,1.66,magicdotcards,isleofcards,,11,%
Mitotic Manipulation,Mirrodin Besieged,0,14,0.1,0.28,magicdotcards,tcgplayer,,,%
Myr Turbine,Mirrodin Besieged,0,11,0.5,1.31,magicdotcards,isleofcards,,12,%
Myr Welder,Mirrodin Besieged,0,11,0.1,0.3,magicdotcards,tcgplayer,,,%
Phyrexian Crusader,Mirrodin Besieged,0,7,4,5.83,magicdotcards,isleofcards,,2,%
Phyrexian Hydra,Mirrodin Besieged,0,8,0.25,0.56,magicdotcards,isleofcards,,12,%
Phyrexian Rebirth,Mirrodin Besieged,0,10,0.25,0.74,magicdotcards,isleofcards,,12,%
Phyrexian Revoker,Mirrodin Besieged,0,1,0.75,1.21,magicdotcards,tcgplayer,,,%
Phyrexian Vatmother,Mirrodin Besieged,0,10,0.18,0.36,isleofcards,tcgplayer,4,,%
Psychosis Crawler,Mirrodin Besieged,0,1,0.45,0.86,adventureson,tcgplayer,2,,%
Red Sun's Zenith,Mirrodin Besieged,0,10,0.33,0.56,cardkingdom,isleofcards,24,12,%
Sangromancer,Mirrodin Besieged,0,3,1.25,1.92,cardkingdom,isleofcards,38,10,%
Shimmer Myr,Mirrodin Besieged,0,2,0.45,1.22,cardkingdom,tcgplayer,24,,%
Slagstorm,Mirrodin Besieged,0,13,0.21,0.39,cardkingdom,isleofcards,24,11,%
Spine of Ish Sah,Mirrodin Besieged,0,8,0.19,0.38,isleofcards,isleofcards,4,8,%
"Tezzeret, Agent of Bolas",Mirrodin Besieged,0,1,17.05,24.36,isleofcards,tcgplayer,4,,%
Thopter Assembly,Mirrodin Besieged,0,15,0.1,0.51,magicdotcards,tcgplayer,,,%
Titan Forge,Mirrodin Besieged,0,10,0.25,0.68,magicdotcards,isleofcards,,12,%
Victory's Herald,Mirrodin Besieged,0,4,0.11,0.37,cardkingdom,isleofcards,19,9,%
White Sun's Zenith,Mirrodin Besieged,0,15,0.1,0.37,magicdotcards,tcgplayer,,,%
"Elspeth, Knight-Errant",Modern Event Deck 2014,0,2,6.5,0,cardkingdom,None,15,0,%
Gifts Ungiven,Modern Masters,0,1,11.44,16.75,abugames,isleofcards,20,2,%
"Kira, Great Glass-Spinner",Modern Masters,0,2,9.05,15.42,abugames,isleofcards,12,1,%
Kitchen Finks,Modern Masters,0,2,8.43,14.59,abugames,tcgplayer,20,,%
Maelstrom Pulse,Modern Masters,0,2,8.15,14.7,abugames,tcgplayer,16,,%
Path to Exile,Modern Masters,0,3,6.46,11,abugames,tcgplayer,20,,%
Summoner's Pact,Modern Masters,0,3,9,11.19,cardkingdom,isleofcards,10,4,%
Tarmogoyf,Modern Masters,0,1,90,139.97,magicdotcards,tcgplayer,,,%
Vendilion Clique,Modern Masters,0,1,23,35.1,magicdotcards,tcgplayer,,,%
"Elesh Norn, Grand Cenobite",Modern Masters 2015 Edition,0,1,12,17.73,cardkingdom,isleofcards,17,6,%
"Emrakul, the Aeons Torn",Modern Masters 2015 Edition,0,2,23,33.67,cardkingdom,isleofcards,14,2,%
Eye of Ugin,Modern Masters 2015 Edition,0,6,6.5,10.45,cardkingdom,tcgplayer,19,,%
"Kiki-Jiki, Mirror Breaker",Modern Masters 2015 Edition,0,3,9.84,14.72,abugames,tcgplayer,12,,%
"Kozilek, Butcher of Truth",Modern Masters 2015 Edition,0,3,14,20,cardkingdom,tcgplayer,13,,%
Noble Hierarch,Modern Masters 2015 Edition,0,2,32.3,49.7,isleofcards,isleofcards,10,2,%
Spellskite,Modern Masters 2015 Edition,0,2,15.31,27.65,abugames,tcgplayer,30,,%
Tarmogoyf,Modern Masters 2015 Edition,0,2,83.26,134.97,abugames,tcgplayer,12,,%
"Ulamog, the Infinite Gyre",Modern Masters 2015 Edition,0,2,9.56,15.86,abugames,isleofcards,16,10,%
Mutavault,Morningtide,0,3,12,15.77,magicdotcards,tcgplayer,,,%
Scapeshift,Morningtide,0,2,25.59,40.83,abugames,tcgplayer,16,,%
Vendilion Clique,Morningtide,0,2,26.48,35.31,isleofcards,isleofcards,10,2,%
Accumulated Knowledge,Nemesis,0,9,0.05,0.24,magicdotcards,tcgplayer,,,%
Air Bladder,Nemesis,0,13,,0.17,,tcgplayer,,,%
Ancient Hydra,Nemesis,0,2,,0.21,,tcgplayer,,,%
Angelic Favor,Nemesis,0,4,,0.21,,tcgplayer,,,%
Animate Land,Nemesis,0,4,0.05,0.22,magicdotcards,tcgplayer,,,%
Arc Mage,Nemesis,0,5,,0.19,,tcgplayer,,,%
Ascendant Evincar,Nemesis,0,2,0.38,0.89,abugames,tcgplayer,35,,%
Avenger en-Dal,Nemesis,0,1,0.1,0.37,magicdotcards,tcgplayer,,,%
Battlefield Percher,Nemesis,0,3,,0.21,,tcgplayer,,,%
